ENSG00000285079	4	0	4
ENSG00000163877	6	5	1
ENSG00000228929	1	1	0
ENSG00000224570	1	1	0
ENSG00000224980	0	0	0
ENSG00000278967	2	0	2
ENSG00000157184	3	3	3
ENSG00000198815	16	5	11
ENSG00000134744	41	20	21
ENSG00000233910	0	0	0
ENSG00000287703	0	0	0
ENSG00000283039	8	5	3
ENSG00000229032	0	0	0
ENSG00000229294	0	0	0
ENSG00000234088	0	0	0
ENSG00000236973	2	0	2
ENSG00000277397	1	0	1
ENSG00000235446	1	0	1
ENSG00000162385	5	1	4
ENSG00000234264	2	2	0
ENSG00000223883	8	6	2
ENSG00000237227	0	0	0
ENSG00000275350	2	0	2
ENSG00000116652	3	1	3
ENSG00000123080	1	0	1
ENSG00000285778	0	0	0
ENSG00000233407	0	0	0
ENSG00000225675	0	0	0
ENSG00000237622	0	0	0
ENSG00000162598	7	4	3
ENSG00000280317	1	1	0
ENSG00000162415	3	2	1
ENSG00000162600	2	0	2
ENSG00000116704	3	1	2
ENSG00000157193	9	4	5
ENSG00000116205	10	4	6
ENSG00000198841	4	2	2
ENSG00000116212	1	0	1
ENSG00000234204	0	0	0
ENSG00000233099	1	0	1
ENSG00000233994	2	1	1
ENSG00000233973	1	1	0
ENSG00000132854	2	1	1
ENSG00000227556	0	0	0
ENSG00000162607	16	10	6
ENSG00000285954	0	0	0
ENSG00000233333	3	0	3
ENSG00000154027	15	9	6
ENSG00000234108	0	0	0
ENSG00000232676	0	0	0
ENSG00000225167	0	0	0
ENSG00000213579	0	0	0
ENSG00000137960	4	0	4
ENSG00000237852	0	0	0
ENSG00000116745	1	0	1
ENSG00000132855	0	0	0
ENSG00000285407	5	4	1
ENSG00000270549	0	0	0
ENSG00000237163	2	1	1
ENSG00000229636	0	0	0
ENSG00000116675	5	3	2
ENSG00000162433	11	7	4
ENSG00000213625	6	2	4
ENSG00000227207	1	1	0
ENSG00000227016	1	0	1
ENSG00000233664	1	0	1
ENSG00000158966	6	4	2
ENSG00000213703	0	0	0
ENSG00000203965	2	0	2
ENSG00000223479	0	0	0
ENSG00000233674	0	0	0
ENSG00000153898	5	1	4
ENSG00000117069	0	0	0
ENSG00000125703	2	2	0
ENSG00000285041	5	2	3
ENSG00000285808	0	0	0
ENSG00000229440	0	0	0
ENSG00000234144	0	0	0
ENSG00000277670	0	0	0
ENSG00000227466	0	0	0
ENSG00000230498	1	1	0
ENSG00000285782	1	1	0
ENSG00000162618	6	2	4
ENSG00000224493	1	1	0
ENSG00000131233	0	0	0
ENSG00000272371	1	0	1
ENSG00000287647	1	1	0
ENSG00000229225	0	0	0
ENSG00000230863	0	0	0
ENSG00000225598	0	0	0
ENSG00000286455	0	0	0
ENSG00000225087	2	2	0
ENSG00000280378	2	1	1
ENSG00000230053	0	0	0
ENSG00000137941	2	1	1
ENSG00000224326	4	2	2
ENSG00000286548	6	4	2
ENSG00000066135	0	1	1
ENSG00000272094	1	0	1
ENSG00000228853	0	0	0
ENSG00000232453	2	2	0
ENSG00000260386	0	0	0
ENSG00000284895	0	0	0
ENSG00000117174	13	7	6
ENSG00000237413	0	0	0
ENSG00000184313	2	0	2
ENSG00000284645	0	0	0
ENSG00000225446	1	1	0
ENSG00000288543	0	0	0
ENSG00000122420	2	2	0
ENSG00000284240	4	0	4
ENSG00000236290	6	3	3
ENSG00000143013	3	2	1
ENSG00000226084	2	1	1
ENSG00000134748	11	6	5
ENSG00000142892	8	5	3
ENSG00000219102	0	0	0
ENSG00000287743	0	0	0
ENSG00000229332	0	0	0
ENSG00000227937	0	0	0
ENSG00000229752	0	0	0
ENSG00000237505	7	2	5
ENSG00000285462	0	0	0
ENSG00000233216	1	0	1
ENSG00000197273	0	0	0
ENSG00000226804	0	0	0
ENSG00000230728	0	0	0
ENSG00000232846	0	0	0
ENSG00000230787	0	0	0
ENSG00000116641	7	6	1
ENSG00000237453	0	0	0
ENSG00000172260	0	0	0
ENSG00000285473	0	0	0
ENSG00000237959	1	0	1
ENSG00000231364	1	0	1
ENSG00000234578	0	0	0
ENSG00000137944	3	3	0
ENSG00000229505	0	0	0
ENSG00000228187	0	0	0
ENSG00000182183	0	0	0
ENSG00000236407	1	1	0
ENSG00000271949	0	0	0
ENSG00000227062	2	2	0
ENSG00000067334	54	32	22
ENSG00000235011	0	0	0
ENSG00000226938	0	0	0
ENSG00000213559	0	0	0
ENSG00000287587	1	1	0
ENSG00000142949	1	1	0
ENSG00000116133	1	1	0
ENSG00000232882	3	2	1
ENSG00000171502	11	5	6
ENSG00000116157	3	2	1
ENSG00000143036	2	0	2
ENSG00000230817	0	0	0
ENSG00000065243	22	9	13
ENSG00000226759	3	0	3
ENSG00000226960	4	2	2
ENSG00000234080	0	0	0
ENSG00000237899	0	0	0
ENSG00000227290	1	1	0
ENSG00000282898	0	0	0
ENSG00000285409	0	0	0
ENSG00000231090	3	2	1
ENSG00000117528	10	4	6
ENSG00000271723	0	0	0
ENSG00000172339	11	6	5
ENSG00000036549	25	10	15
ENSG00000287724	1	1	0
ENSG00000058799	3	0	3
ENSG00000225191	0	0	0
ENSG00000287870	0	0	0
ENSG00000232048	0	0	0
ENSG00000232857	0	0	0
ENSG00000273637	0	0	0
ENSG00000203985	0	0	0
ENSG00000228838	0	0	0
ENSG00000283761	2	0	2
ENSG00000189433	0	2	0
ENSG00000230759	0	0	0
ENSG00000179178	0	0	0
ENSG00000142700	0	0	0
ENSG00000285525	1	1	0
ENSG00000236098	1	0	1
ENSG00000233514	0	0	0
ENSG00000127124	6	1	5
ENSG00000266993	2	1	1
ENSG00000223675	0	0	0
ENSG00000229316	0	0	0
ENSG00000287406	2	2	0
ENSG00000225767	3	1	2
ENSG00000234099	6	3	3
ENSG00000137936	5	2	3
ENSG00000235308	0	0	0
ENSG00000232752	0	0	0
ENSG00000235829	0	0	0
ENSG00000143032	0	0	0
ENSG00000226745	0	0	0
ENSG00000280040	0	0	0
ENSG00000117519	3	1	2
ENSG00000270507	0	0	0
ENSG00000238037	6	3	3
ENSG00000215869	7	3	4
ENSG00000134215	4	3	1
ENSG00000227935	2	1	1
ENSG00000228502	1	0	1
ENSG00000236268	4	4	0
ENSG00000271277	0	0	0
ENSG00000236888	0	0	0
ENSG00000279778	2	1	1
ENSG00000230828	0	0	0
ENSG00000188641	6	1	5
ENSG00000152078	0	0	0
ENSG00000233359	0	0	0
ENSG00000237954	0	0	0
ENSG00000171492	10	5	5
ENSG00000233129	2	0	2
ENSG00000170989	62	31	31
ENSG00000233557	0	0	0
ENSG00000237897	0	0	0
ENSG00000116299	3	1	2
ENSG00000137962	2	1	1
ENSG00000227832	0	0	0
ENSG00000286692	0	0	0
ENSG00000260464	0	0	0
ENSG00000237435	1	1	0
ENSG00000231996	0	0	0
ENSG00000273204	0	0	0
ENSG00000079739	7	7	0
ENSG00000117154	0	0	0
ENSG00000162377	1	0	1
ENSG00000224613	5	3	2
ENSG00000215871	0	0	0
ENSG00000287372	2	1	1
ENSG00000232542	1	1	0
ENSG00000116774	9	5	4
ENSG00000287756	0	0	0
ENSG00000284652	0	0	0
ENSG00000023909	3	0	3
ENSG00000069702	14	7	7
ENSG00000232185	0	0	0
ENSG00000230489	0	0	0
ENSG00000228399	0	0	0
ENSG00000236776	2	2	0
ENSG00000224685	0	0	0
ENSG00000287076	0	0	0
ENSG00000237480	8	4	4
ENSG00000271252	0	0	0
ENSG00000230427	2	1	1
ENSG00000235794	0	0	0
ENSG00000286758	0	0	0
ENSG00000237337	4	4	0
ENSG00000233983	0	0	0
ENSG00000198198	13	7	7
ENSG00000225183	0	0	0
ENSG00000230402	0	0	0
ENSG00000116793	10	3	7
ENSG00000238122	0	0	0
ENSG00000260879	0	2	0
ENSG00000283354	0	0	0
ENSG00000232918	4	3	1
ENSG00000183298	1	2	3
ENSG00000234332	0	0	0
ENSG00000117525	2	1	1
ENSG00000225079	0	0	0
ENSG00000226483	0	0	0
ENSG00000224238	8	5	3
ENSG00000229537	2	1	1
ENSG00000162699	0	0	0
ENSG00000162692	1	0	1
ENSG00000203914	0	0	0
ENSG00000270457	0	0	0
ENSG00000203858	6	3	3
ENSG00000231987	0	0	0
ENSG00000228057	0	0	0
ENSG00000224445	0	0	0
ENSG00000229842	1	1	0
ENSG00000270631	0	0	0
ENSG00000229201	3	1	2
ENSG00000181656	0	0	0
ENSG00000122481	0	0	0
ENSG00000198162	8	3	5
ENSG00000238198	1	0	1
ENSG00000171517	1	0	1
ENSG00000228852	0	0	0
ENSG00000203864	0	0	0
ENSG00000233482	0	0	0
ENSG00000230250	0	0	0
ENSG00000232878	1	0	1
ENSG00000143079	3	3	0
ENSG00000232450	0	0	0
ENSG00000223575	0	0	0
ENSG00000230768	6	5	1
ENSG00000235202	1	0	1
ENSG00000272715	0	0	0
ENSG00000235038	1	1	0
ENSG00000085491	1	1	2
ENSG00000173947	10	6	4
ENSG00000230434	0	0	0
ENSG00000230718	0	0	0
ENSG00000134198	2	1	1
ENSG00000235595	2	1	1
ENSG00000226053	1	1	0
ENSG00000226128	0	0	0
ENSG00000198799	8	6	2
ENSG00000279513	0	0	0
ENSG00000117620	7	5	2
ENSG00000280186	0	0	0
ENSG00000223906	0	0	0
ENSG00000162688	4	3	1
ENSG00000197106	0	0	0
ENSG00000259946	4	1	3
ENSG00000236137	0	0	0
ENSG00000203859	0	0	0
ENSG00000228086	0	2	0
ENSG00000213421	0	0	0
ENSG00000234020	2	0	2
ENSG00000236804	3	0	3
ENSG00000231072	0	0	0
ENSG00000273406	0	0	0
ENSG00000185946	6	3	3
ENSG00000162627	1	1	0
ENSG00000226715	1	3	2
ENSG00000162695	25	13	12
ENSG00000265808	7	4	3
ENSG00000225923	0	0	0
ENSG00000134247	8	2	6
ENSG00000187481	0	0	0
ENSG00000162664	23	9	14
ENSG00000236866	0	0	0
ENSG00000134253	3	2	1
ENSG00000223416	0	0	0
ENSG00000179571	4	1	3
ENSG00000227850	0	0	0
ENSG00000235777	1	1	0
ENSG00000285532	2	0	2
ENSG00000226755	0	0	0
ENSG00000232650	2	2	0
ENSG00000183508	11	8	3
ENSG00000277095	0	0	0
ENSG00000234283	0	0	0
ENSG00000232780	0	0	0
ENSG00000274927	1	1	0
ENSG00000264145	0	0	0
ENSG00000238256	0	0	0
ENSG00000198765	2	1	1
ENSG00000224335	0	0	0
ENSG00000277702	1	0	1
ENSG00000143398	15	8	7
ENSG00000196505	14	6	8
ENSG00000223489	0	0	0
ENSG00000230546	0	0	0
ENSG00000213262	0	0	0
ENSG00000287015	0	0	0
ENSG00000235526	0	0	0
ENSG00000228347	0	0	0
ENSG00000236012	0	0	0
ENSG00000270911	0	0	0
ENSG00000134200	6	5	1
ENSG00000065183	9	7	7
ENSG00000227082	1	0	1
ENSG00000226126	4	0	4
ENSG00000163393	3	3	0
ENSG00000163156	10	4	8
ENSG00000143631	4	2	2
ENSG00000228453	0	0	0
ENSG00000274642	3	1	2
ENSG00000237975	4	3	1
ENSG00000261168	1	1	0
ENSG00000287980	1	1	0
ENSG00000229283	0	0	0
ENSG00000226172	0	0	0
ENSG00000079335	6	3	5
ENSG00000143119	33	15	18
ENSG00000237278	0	0	0
ENSG00000233432	0	0	0
ENSG00000227700	0	0	0
ENSG00000229911	0	0	0
ENSG00000143520	1	0	1
ENSG00000171943	2	1	1
ENSG00000270719	0	0	0
ENSG00000155761	5	5	5
ENSG00000230806	0	0	0
ENSG00000116830	12	7	5
ENSG00000234422	1	1	0
ENSG00000227056	0	0	0
ENSG00000227091	0	0	0
ENSG00000081026	15	8	7
ENSG00000224965	1	0	1
ENSG00000228127	1	1	0
ENSG00000143458	9	5	4
ENSG00000230932	0	0	0
ENSG00000073754	4	1	3
ENSG00000228826	0	0	0
ENSG00000233907	1	1	0
ENSG00000225036	0	0	0
ENSG00000228420	0	0	0
ENSG00000233839	0	0	0
ENSG00000250890	0	0	0
ENSG00000232240	0	0	0
ENSG00000230921	0	0	0
ENSG00000286151	3	3	0
ENSG00000234388	0	0	0
ENSG00000271736	0	0	0
ENSG00000233717	0	0	0
ENSG00000163155	2	1	1
ENSG00000241975	0	0	0
ENSG00000271143	1	0	1
ENSG00000270976	0	0	0
ENSG00000228217	0	0	0
ENSG00000270342	0	0	0
ENSG00000231100	2	0	2
ENSG00000116824	16	5	11
ENSG00000235887	0	0	0
ENSG00000237460	3	1	2
ENSG00000236887	0	0	0
ENSG00000024526	4	1	3
ENSG00000235756	3	1	2
ENSG00000173810	1	1	0
ENSG00000235005	0	0	0
ENSG00000271890	0	0	0
ENSG00000227425	0	0	0
ENSG00000225279	0	0	0
ENSG00000229101	0	0	0
ENSG00000239216	0	0	0
ENSG00000283360	2	2	0
ENSG00000117262	2	1	1
ENSG00000227907	0	0	0
ENSG00000227970	2	1	1
ENSG00000261055	0	0	0
ENSG00000231613	0	0	0
ENSG00000137947	9	2	7
ENSG00000236689	1	0	1
ENSG00000233589	0	0	0
ENSG00000117586	3	3	0
ENSG00000230946	0	0	0
ENSG00000226028	0	0	0
ENSG00000162728	0	0	0
ENSG00000229021	3	1	2
ENSG00000203825	0	0	0
ENSG00000184371	0	0	0
ENSG00000233449	0	0	0
ENSG00000242943	0	0	0
ENSG00000233203	0	0	0
ENSG00000232499	0	0	0
ENSG00000232265	2	1	1
ENSG00000163154	1	0	1
ENSG00000232995	1	0	1
ENSG00000238087	3	2	1
ENSG00000227777	3	1	2
ENSG00000177173	0	0	0
ENSG00000238022	0	0	0
ENSG00000231671	5	3	2
ENSG00000162729	3	2	1
ENSG00000143158	7	5	4
ENSG00000271092	0	0	0
ENSG00000238118	0	0	0
ENSG00000276118	0	0	0
ENSG00000232148	3	1	2
ENSG00000278811	6	7	1
ENSG00000000460	11	8	3
ENSG00000275075	0	0	0
ENSG00000135862	2	2	0
ENSG00000232952	0	0	0
ENSG00000227722	0	0	0
ENSG00000285922	0	0	0
ENSG00000275801	0	0	0
ENSG00000143198	10	7	3
ENSG00000143318	3	2	1
ENSG00000232188	1	1	0
ENSG00000232212	0	0	0
ENSG00000143621	47	25	23
ENSG00000241042	0	0	0
ENSG00000260322	3	1	2
ENSG00000223495	0	0	0
ENSG00000143156	5	2	4
ENSG00000198771	10	5	5
ENSG00000225462	0	0	0
ENSG00000237756	3	2	1
ENSG00000213064	11	6	7
ENSG00000143179	2	4	2
ENSG00000271187	0	0	0
ENSG00000274562	0	0	0
ENSG00000143315	5	0	5
ENSG00000231175	5	3	2
ENSG00000143185	0	0	0
ENSG00000272931	0	0	0
ENSG00000143190	14	5	9
ENSG00000225475	0	0	0
ENSG00000232223	0	0	0
ENSG00000224698	0	0	0
ENSG00000075945	5	2	3
ENSG00000235303	0	0	0
ENSG00000234810	1	0	1
ENSG00000224468	1	0	1
ENSG00000232551	0	0	0
ENSG00000092607	3	1	2
ENSG00000238270	0	0	0
ENSG00000285894	0	0	0
ENSG00000236025	2	0	2
ENSG00000230704	0	0	0
ENSG00000283255	0	0	0
ENSG00000227741	0	0	0
ENSG00000286754	0	0	0
ENSG00000232751	0	0	0
ENSG00000117091	11	11	17
ENSG00000235378	0	0	0
ENSG00000143171	3	2	1
ENSG00000275767	0	0	0
ENSG00000047410	32	19	19
ENSG00000231992	1	1	0
ENSG00000018625	8	6	2
ENSG00000171806	3	1	2
ENSG00000287919	0	0	0
ENSG00000233882	1	1	0
ENSG00000198358	3	2	2
ENSG00000134216	2	2	0
ENSG00000230748	0	0	0
ENSG00000254154	0	0	0
ENSG00000162694	0	0	0
ENSG00000238108	0	0	0
ENSG00000214262	0	2	0
ENSG00000118197	5	0	5
ENSG00000135842	4	2	2
ENSG00000229258	1	0	1
ENSG00000287472	1	1	0
ENSG00000241318	0	0	0
ENSG00000228238	0	0	0
ENSG00000232393	0	0	0
ENSG00000184155	2	1	1
ENSG00000058085	19	6	13
ENSG00000260088	1	1	0
ENSG00000116815	2	2	0
ENSG00000232917	1	0	1
ENSG00000233057	2	0	2
ENSG00000143167	7	2	5
ENSG00000143184	0	0	0
ENSG00000260976	4	2	2
ENSG00000235215	0	0	0
ENSG00000224691	2	0	2
ENSG00000286572	3	2	1
ENSG00000235101	0	0	0
ENSG00000228215	0	0	0
ENSG00000177807	16	8	8
ENSG00000233626	0	0	0
ENSG00000233691	0	0	0
ENSG00000143228	8	5	3
ENSG00000235827	0	0	0
ENSG00000231615	0	0	0
ENSG00000231714	0	0	0
ENSG00000174514	3	4	1
ENSG00000143178	0	0	0
ENSG00000116833	12	5	7
ENSG00000227740	4	4	0
ENSG00000000457	2	1	1
ENSG00000143507	4	2	2
ENSG00000285638	2	1	1
ENSG00000284592	0	0	0
ENSG00000230987	0	0	0
ENSG00000232527	0	0	0
ENSG00000215833	3	1	2
ENSG00000228167	0	0	0
ENSG00000223344	0	0	0
ENSG00000150732	0	0	0
ENSG00000157064	0	0	0
ENSG00000288139	0	0	0
ENSG00000215808	1	0	1
ENSG00000059588	6	3	3
ENSG00000237379	0	0	0
ENSG00000232959	1	1	0
ENSG00000122224	22	14	8
ENSG00000162782	6	4	2
ENSG00000238051	1	1	0
ENSG00000233196	0	0	0
ENSG00000229220	0	0	0
ENSG00000143653	2	1	1
ENSG00000158711	12	4	10
ENSG00000227747	0	0	0
ENSG00000228081	0	0	0
ENSG00000228020	3	1	2
ENSG00000234975	0	0	0
ENSG00000162851	0	0	0
ENSG00000271427	0	0	0
ENSG00000143353	0	0	0
ENSG00000197965	4	2	2
ENSG00000143493	7	4	3
ENSG00000230777	0	0	0
ENSG00000179397	1	0	1
ENSG00000224540	0	0	0
ENSG00000117592	10	5	5
ENSG00000186197	1	1	0
ENSG00000229067	0	0	0
ENSG00000227711	1	0	1
ENSG00000261182	0	0	0
ENSG00000228879	0	0	0
ENSG00000227925	0	0	0
ENSG00000162670	3	1	2
ENSG00000225712	0	0	0
ENSG00000162761	1	1	0
ENSG00000143199	10	7	3
ENSG00000007908	10	6	4
ENSG00000092978	11	4	7
ENSG00000143499	2	0	2
ENSG00000188404	174	85	89
ENSG00000227735	0	0	0
ENSG00000143196	0	0	0
ENSG00000228504	0	0	0
ENSG00000274702	0	0	0
ENSG00000226211	1	1	0
ENSG00000236942	0	0	0
ENSG00000287205	1	1	0
ENSG00000203697	5	3	2
ENSG00000116574	1	1	0
ENSG00000287929	0	0	0
ENSG00000224896	2	1	1
ENSG00000121481	6	6	0
ENSG00000227940	0	0	0
ENSG00000143248	1	0	1
ENSG00000162814	4	1	3
ENSG00000225172	0	0	0
ENSG00000261642	0	0	0
ENSG00000228239	3	2	1
ENSG00000237283	1	0	1
ENSG00000116132	0	0	0
ENSG00000238042	1	1	0
ENSG00000271475	0	0	0
ENSG00000231877	3	1	2
ENSG00000116679	20	5	15
ENSG00000228536	4	1	3
ENSG00000230550	3	2	1
ENSG00000229242	0	0	0
ENSG00000228470	0	0	0
ENSG00000152092	11	7	4
ENSG00000234984	1	0	1
ENSG00000231648	9	6	3
ENSG00000229983	1	0	1
ENSG00000215149	0	0	0
ENSG00000225122	0	0	0
ENSG00000225920	0	0	0
ENSG00000143476	2	1	1
ENSG00000121486	11	8	3
ENSG00000228437	0	0	0
ENSG00000057252	6	4	2
ENSG00000285718	3	2	1
ENSG00000234070	0	0	0
ENSG00000233620	0	0	0
ENSG00000237783	0	0	0
ENSG00000233018	0	0	0
ENSG00000224783	9	3	6
ENSG00000162852	22	15	7
ENSG00000232792	0	0	0
ENSG00000273004	0	0	0
ENSG00000143842	5	3	2
ENSG00000268062	0	0	0
ENSG00000237409	0	0	0
ENSG00000116962	7	3	4
ENSG00000288078	3	2	1
ENSG00000271399	0	0	0
ENSG00000229757	2	2	0
ENSG00000232679	1	0	1
ENSG00000220749	3	1	2
ENSG00000181450	5	3	2
ENSG00000223519	3	2	1
ENSG00000286285	1	0	1
ENSG00000225300	1	0	1
ENSG00000223842	1	1	0
ENSG00000162753	10	1	9
ENSG00000228247	0	0	0
ENSG00000231424	7	4	3
ENSG00000143355	2	2	0
ENSG00000287177	4	2	2
ENSG00000237193	1	0	1
ENSG00000223490	1	0	1
ENSG00000121644	0	0	0
ENSG00000174502	12	5	7
ENSG00000224286	6	3	3
ENSG00000158715	0	0	0
ENSG00000143195	4	4	0
ENSG00000162849	3	1	2
ENSG00000232824	0	0	0
ENSG00000273416	0	0	0
ENSG00000282111	0	0	0
